513	318.10
204	92.39
132	510.52
871	4.59
132	357.47
128	612.36
590	107.34
204	475.90
968	509.05
637	143.19
590	487.46
759	16.97
513	94.80
525	279.04
530	186.97
525	585.37
968	472.58
637	28.49
590	350.68
590	303.73
530	402.01
605	509.61
525	75.31
871	760.57
513	564.13
637	385.83
968	532.39
530	450.25
700	373.28
637	166.43
590	345.39
605	73.26
132	768.55
759	318.42
637	508.84
637	400.79
590	811.32
513	416.73
590	754.83
700	651.63
132	545.55
871	237.58
525	698.66
605	622.00
700	630.26
871	201.86
513	776.91
759	788.48
759	681.40
700	401.81
637	675.73
605	461.46
700	550.41
204	568.51
637	322.73
700	755.07
637	660.16
759	750.99
871	294.74
513	125.88
513	219.84
204	160.52
605	159.61
871	496.50
590	148.70
700	367.92
525	322.22
132	507.13
513	52.83
128	380.39
590	314.29
637	427.69
513	276.12
605	612.55
132	48.43
637	34.50
204	289.54
759	509.83
968	677.73
637	722.10
968	496.36
968	553.48
