968	344.26
968	3.72
637	5.43
871	157.75
128	265.92
132	354.65
605	358.21
605	116.18
871	388.13
871	28.69
605	112.07
513	255.82
605	138.97
700	148.21
605	264.69
530	134.06
871	249.89
590	275.84
525	290.11
871	57.56
759	307.09
871	151.07
513	311.79
132	258.66
968	35.32
525	216.99
759	183.02
530	226.70
968	32.44
530	160.97
513	308.95
525	61.30
968	79.65
968	94.02
871	206.26
525	236.34
132	95.55
605	230.95
204	266.31
204	383.94
590	349.52
968	10.81
968	300.14
132	88.28
513	132.44
525	147.03
132	368.37
128	322.69
128	322.87
513	168.94
590	124.92
525	135.76
525	1.26
132	256.68
637	151.32
530	278.47
204	26.86
132	400.06
513	59.16
513	40.51
700	83.82
637	344.97
590	101.16
513	198.01
637	165.78
968	33.49
871	95.54
590	356.60
590	213.97
204	43.63
700	194.23
530	338.93
700	181.61
530	51.79
204	99.42
530	324.10
204	317.99
590	375.70
700	33.61
204	399.26
605	356.89
128	25.78
128	88.38
513	254.25
605	292.01
759	257.62
128	184.49
590	274.02
530	217.71
128	189.45
128	57.51
605	347.36
204	137.91
132	246.05
871	181.29
590	123.68
637	167.71
759	398.14
637	41.50
759	78.65
605	250.41
128	127.33
525	362.26
605	294.33
590	176.70
204	334.95
637	31.54
530	14.34
590	253.27
530	322.77
759	142.60
204	207.09
590	189.80
759	31.29
637	77.96
525	255.30
204	209.41
513	194.27
759	229.75
590	54.20
700	8.47
590	171.68
204	86.47
132	58.37
590	165.67
700	72.84
128	193.42
513	129.93
871	70.98
968	170.98
132	249.51
871	230.52
700	30.98
759	275.75
132	27.97
968	198.99
204	342.38
204	394.75
605	81.02
525	219.85
513	127.10
968	150.32
605	188.64
968	4.96
132	66.99
530	201.35
513	252.14
525	147.56
132	134.23
759	272.55
605	100.25
530	307.65
525	183.39
605	149.48
759	385.72
525	310.82
530	107.33
132	175.53
513	37.45
513	76.68
700	240.71
530	308.08
871	111.38
530	310.58
525	308.30
204	75.93
132	3.84
968	114.79
128	132.80
637	5.40
637	118.30
759	254.27
759	4.93
759	105.38
968	185.80
525	201.70
871	9.55
871	354.53
530	250.93
871	222.48
968	19.04
525	195.97
204	146.41
700	308.34
128	248.21
637	251.41
637	117.34
590	195.02
128	141.00
132	348.91
530	20.57
525	19.14
759	317.99
132	327.35
605	74.54
637	347.37
637	233.47
759	4.57
590	284.47
513	247.37
513	310.68
700	137.95
871	325.44
637	253.59
590	296.33
530	336.40
759	15.94
871	96.75
759	147.55
590	177.41
605	29.87
700	71.63
700	302.31
605	143.06
871	210.88
128	187.17
871	216.37
132	397.10
132	191.32
605	338.95
530	352.00
132	277.03
128	64.94
530	197.55
637	10.06
871	120.50
513	12.10
700	72.73
871	72.97
525	91.09
530	385.79
132	232.98
513	91.79
204	212.09
968	82.87
530	15.86
871	90.29
871	99.84
700	42.94
700	368.24
637	349.70
204	195.03
132	291.33
700	175.23
132	185.85
700	134.70
968	103.80
968	20.57
525	327.99
525	36.13
968	16.82
590	266.04
605	76.96
871	329.17
513	347.91
513	285.49
590	232.53
128	16.02
513	363.57
605	172.88
605	373.00
590	356.41
204	187.97
513	83.13
700	107.15
590	89.14
605	30.37
132	55.94
590	46.75
525	353.07
525	196.35
590	50.11
530	206.33
128	297.52
871	265.48
513	213.48
128	18.42
605	54.31
128	245.38
968	80.87
530	309.41
204	320.51
132	57.00
525	100.13
128	183.08
759	332.61
204	131.15
525	159.71
525	29.94
700	30.74
700	170.58
637	52.86
513	333.59
