525	95.49
513	375.24
530	323.50
132	1.08
132	138.99
637	292.98
132	51.07
132	378.05
525	310.58
590	266.08
513	144.66
637	268.19
968	325.80
590	349.44
968	267.30
759	238.23
132	247.56
525	102.38
759	373.79
700	73.00
605	38.65
132	6.93
700	7.48
700	45.76
525	97.54
637	378.36
590	59.02
590	104.60
513	371.08
968	198.08
590	251.27
530	8.61
637	291.32
637	327.38
637	99.95
132	329.64
759	42.60
204	58.97
204	173.67
759	183.02
605	311.39
605	135.33
204	24.58
132	4.48
128	199.28
700	76.37
605	171.17
525	92.23
525	238.80
637	216.55
204	339.73
590	75.00
590	115.16
871	67.33
759	307.04
530	287.48
128	331.51
204	305.68
513	0.56
700	100.83
605	272.12
759	10.08
590	67.67
513	77.23
132	237.59
530	378.09
759	240.33
128	51.41
637	113.93
590	56.80
968	242.85
637	272.83
132	233.08
700	284.97
605	92.31
590	140.09
530	346.80
590	270.88
968	97.46
700	85.62
759	32.76
700	151.89
590	25.37
132	285.31
590	157.73
700	87.00
132	101.69
128	274.25
871	383.04
871	260.73
530	60.23
871	220.43
530	34.34
204	83.90
128	15.60
513	268.90
605	132.28
590	88.73
871	171.06
637	102.84
759	275.72
590	75.46
605	190.41
513	192.84
204	23.22
132	292.88
605	109.72
700	181.42
530	189.99
132	90.03
968	42.66
871	62.49
590	171.63
637	164.23
759	174.66
605	122.12
637	357.68
204	366.00
530	209.86
968	248.42
605	120.54
605	133.62
525	160.00
605	204.89
513	303.13
513	59.00
605	276.15
132	72.70
605	5.16
700	262.04
132	314.65
605	256.63
132	271.59
759	194.76
132	251.33
513	115.93
204	349.53
605	49.90
968	24.12
968	197.20
590	366.57
204	141.40
204	165.03
132	123.92
530	78.76
605	323.55
204	311.98
132	357.59
128	198.66
700	210.38
128	92.76
204	195.94
637	193.39
700	10.91
590	89.68
968	30.70
759	163.96
637	324.57
525	243.47
132	122.32
968	73.13
637	313.68
871	267.87
530	228.57
513	214.31
590	44.62
637	225.78
530	249.14
132	122.66
700	314.01
700	52.24
128	31.60
590	8.77
700	60.20
700	47.72
128	384.63
513	250.28
513	343.65
968	324.15
605	159.84
605	143.84
968	0.58
128	318.59
605	310.00
530	385.99
700	197.32
204	144.10
204	233.33
700	150.72
128	352.92
759	205.01
759	283.53
128	360.70
968	203.66
525	95.33
204	257.33
968	313.80
590	316.11
759	343.35
204	337.98
132	90.42
759	5.44
128	258.52
968	20.02
759	214.39
871	387.33
759	285.18
759	244.81
637	349.63
204	316.89
700	45.50
759	290.90
759	333.97
637	288.08
871	117.19
530	124.73
605	105.74
128	225.39
513	269.12
525	120.66
968	88.08
132	50.88
700	137.07
605	72.11
759	237.65
132	368.77
530	308.96
759	112.79
525	243.63
525	112.00
605	123.05
871	4.86
637	386.04
871	85.58
513	312.58
513	199.39
132	77.75
204	191.33
525	59.87
128	130.30
530	259.94
525	175.16
968	99.25
871	167.83
128	286.37
525	23.06
605	25.15
968	144.52
700	193.21
530	332.64
525	274.15
132	89.63
530	168.85
605	228.29
968	61.32
637	252.14
871	42.29
132	167.44
590	170.40
968	198.22
871	133.66
204	246.18
968	371.53
530	306.96
590	87.23
759	32.09
605	91.52
530	216.32
204	46.88
525	203.38
871	323.45
968	32.60
871	153.92
513	171.75
871	260.44
700	326.52
128	39.12
759	48.56
637	276.68
204	317.71
968	2.24
525	212.07
525	244.90
700	314.89
637	271.45
871	180.32
132	16.98
513	13.81
132	142.71
128	313.32
871	76.71
700	128.43
128	68.32
759	73.66
513	131.02
637	295.46
132	20.52
132	130.90
590	99.12
605	241.06
132	319.79
700	337.26
637	84.41
605	134.63
132	313.42
968	322.30
513	185.03
968	291.65
590	131.54
759	286.95
128	285.80
700	83.12
871	132.99
700	200.54
871	96.76
700	236.45
530	168.66
637	347.07
871	180.37
605	49.35
525	232.75
700	375.00
204	153.97
513	237.08
590	46.96
128	353.37
637	8.20
968	254.74
513	96.12
759	37.59
132	359.87
128	365.16
128	354.71
530	32.86
132	69.72
759	280.61
605	73.72
871	108.06
605	13.76
871	19.71
513	144.79
204	377.80
968	27.82
590	358.41
132	278.58
132	381.27
204	80.15
530	352.46
128	103.07
637	224.74
759	275.10
968	101.90
590	51.90
759	90.90
968	114.80
700	290.11
128	162.77
700	295.95
637	256.51
525	199.52
700	117.20
871	297.42
871	85.47
637	352.12
513	247.44
204	165.14
759	161.17
513	260.39
525	359.95
637	16.41
968	287.44
525	163.59
968	381.07
871	33.20
530	180.37
128	315.23
128	216.67
968	91.13
525	338.16
700	279.89
128	342.07
700	312.95
700	152.39
525	228.68
