513	194.60
530	20.50
132	287.00
605	81.71
132	15.60
204	292.99
700	302.52
128	18.22
204	112.32
700	260.35
128	169.04
204	300.27
637	106.19
968	169.96
132	225.62
204	295.43
590	45.26
637	257.19
590	195.34
513	187.87
513	15.81
132	284.80
700	264.22
204	91.78
637	143.71
759	230.60
605	69.48
590	84.69
530	94.58
525	295.39
204	136.87
637	80.10
605	277.88
530	113.07
128	104.00
128	194.71
590	105.87
700	192.73
590	56.06
128	89.76
132	51.79
525	163.33
530	0.20
871	200.25
590	221.11
700	250.98
968	117.64
132	229.93
968	116.65
132	195.44
759	273.30
128	227.21
759	255.54
700	289.30
204	81.51
132	252.13
513	196.41
605	78.12
132	277.69
525	155.95
605	62.32
513	171.55
871	21.83
590	78.81
132	175.22
590	24.61
871	85.51
132	67.74
759	287.51
525	71.94
605	265.07
637	137.73
204	176.78
700	132.54
700	218.95
204	9.40
525	292.68
530	65.92
590	28.43
637	252.98
530	235.69
525	136.80
204	55.08
871	5.82
590	249.28
590	34.73
590	198.88
871	130.88
525	112.33
637	234.87
132	5.39
525	235.58
637	142.53
525	294.58
637	210.84
530	270.90
605	19.44
637	255.83
525	139.75
204	158.00
132	280.30
525	254.45
605	206.75
605	157.22
700	120.61
871	278.93
637	231.47
590	154.61
871	260.69
525	256.40
871	166.60
204	9.91
530	27.42
605	43.31
132	3.51
128	144.31
759	257.57
590	137.09
513	96.77
132	229.52
590	255.65
525	193.49
759	264.43
204	78.50
637	79.95
132	186.34
530	223.88
968	253.31
605	275.53
530	258.62
968	187.26
128	24.05
700	175.61
590	113.98
525	108.30
132	263.60
605	260.98
204	107.54
871	244.88
132	297.16
513	253.38
204	181.22
590	226.56
525	31.01
132	194.91
204	272.09
590	6.22
132	26.31
637	281.09
128	1.12
132	65.43
128	89.69
590	71.93
605	252.42
513	81.06
530	305.31
871	199.88
637	237.06
530	172.90
128	155.86
605	275.50
605	106.57
637	63.76
530	300.70
759	229.20
513	224.92
525	264.21
637	252.41
204	229.99
968	168.12
968	240.29
128	134.11
204	42.40
637	208.15
132	102.27
132	154.03
700	70.50
128	174.15
128	262.52
513	105.45
513	149.68
513	129.95
968	11.02
637	261.88
204	233.32
590	163.57
590	134.94
968	160.68
968	35.19
530	38.52
204	174.68
530	229.50
204	277.94
700	201.32
871	22.26
700	61.12
871	46.49
605	12.30
590	81.36
871	186.70
968	157.18
700	25.54
968	26.77
128	262.75
637	73.99
590	147.68
700	165.62
968	304.98
204	82.90
968	244.56
871	53.41
700	264.67
590	36.06
700	136.87
525	110.81
132	140.35
637	200.77
590	151.63
128	148.52
590	265.18
530	225.29
513	123.45
700	196.77
204	22.16
605	159.83
525	223.02
513	167.24
132	274.67
637	218.67
968	300.60
637	88.29
759	208.62
637	305.82
759	302.24
132	83.18
605	3.19
525	122.52
204	230.18
700	145.28
204	139.74
128	131.02
605	251.31
605	86.21
968	204.44
128	248.16
605	76.32
871	147.20
128	11.17
590	199.01
759	300.91
700	56.37
204	250.59
525	65.98
605	134.59
637	41.27
525	144.45
968	146.29
132	78.18
525	148.61
204	198.40
759	243.53
204	8.62
525	4.39
530	284.84
759	8.80
700	88.88
700	207.81
530	29.96
605	127.27
871	278.30
759	27.26
637	136.42
700	100.08
637	109.91
513	54.53
530	137.85
700	297.24
590	185.21
605	33.58
871	72.34
530	303.91
525	163.38
530	186.77
204	199.90
128	243.24
637	96.29
128	236.78
513	256.56
700	268.87
128	73.41
968	82.46
513	97.04
605	229.40
637	286.05
590	227.25
530	288.74
530	79.64
530	77.28
132	30.49
590	282.05
132	0.84
530	128.78
530	111.06
871	97.45
590	264.26
513	219.51
525	116.24
700	207.50
128	153.59
525	285.91
871	33.80
513	86.97
590	174.43
590	13.64
605	279.45
525	137.79
204	84.75
590	41.62
700	50.87
204	175.37
204	300.78
513	294.71
204	290.73
513	97.66
128	51.37
513	193.21
968	287.64
204	127.71
759	155.66
128	190.59
128	111.41
759	200.00
871	260.75
590	43.10
204	69.65
513	152.06
513	219.14
637	239.61
513	150.43
204	72.25
759	244.54
204	124.94
128	247.24
530	271.00
968	128.68
759	219.59
132	173.28
513	95.29
590	255.86
128	146.21
204	46.50
759	267.83
700	212.77
700	193.55
204	306.67
525	99.22
204	298.02
605	16.31
530	151.53
871	93.16
513	57.81
513	89.09
968	48.73
637	142.36
513	240.84
605	95.88
525	54.41
530	172.90
525	114.40
513	230.64
871	39.16
204	122.80
637	219.60
525	89.01
530	290.86
204	204.53
590	160.80
759	187.66
128	135.50
128	197.69
525	49.90
128	4.99
204	96.73
513	143.98
700	154.36
700	227.52
605	184.84
871	161.14
637	286.33
590	232.92
525	214.96
132	6.40
530	196.52
637	111.59
968	79.25
968	135.96
871	269.35
128	242.15
759	186.91
759	243.05
132	279.71
968	152.31
530	193.09
525	107.42
128	173.42
637	300.81
637	202.49
968	106.43
590	77.52
530	226.13
590	155.34
204	154.24
132	250.71
530	284.83
530	76.98
968	114.75
637	182.78
132	227.42
700	18.17
590	82.32
525	277.57
759	4.16
530	37.75
128	140.47
700	169.32
968	298.67
637	186.63
525	113.96
871	296.70
204	113.86
204	293.56
871	94.87
204	54.23
530	99.83
700	227.00
605	177.93
513	123.05
513	99.64
132	22.41
700	37.23
204	41.34
968	157.97
700	8.37
530	135.27
871	165.51
530	237.88
605	285.98
700	139.50
590	55.15
530	221.41
128	53.25
128	110.33
968	151.68
605	261.91
871	256.59
