530	2.49
968	154.04
637	82.66
513	101.80
132	145.98
530	135.71
204	113.43
513	50.66
530	133.70
513	109.28
700	100.31
530	9.23
513	22.60
759	49.52
637	162.43
605	149.53
700	152.94
700	53.23
590	89.76
132	133.73
530	7.25
871	63.29
605	66.78
132	129.80
530	14.69
605	106.30
590	116.10
530	35.05
513	159.51
530	31.32
132	86.98
530	69.33
525	3.14
525	113.75
590	61.94
132	138.23
132	88.26
132	116.10
128	147.62
530	112.39
590	67.78
968	18.94
637	12.82
128	39.26
128	20.54
759	113.01
513	156.79
513	127.71
637	2.22
525	14.81
204	61.54
513	33.28
530	135.75
513	30.10
590	39.54
968	47.44
871	123.25
759	123.92
590	83.62
968	53.60
759	108.00
204	35.65
530	154.01
968	30.01
968	136.69
513	41.95
513	0.49
637	131.95
968	144.73
530	64.73
637	147.69
128	121.10
605	125.89
513	22.37
590	17.67
605	99.89
605	37.14
759	96.18
132	41.00
968	25.18
605	49.19
968	155.56
204	100.17
637	106.08
513	26.45
871	99.83
590	103.79
204	87.69
525	74.09
871	39.51
871	76.17
525	12.66
128	78.21
128	82.17
637	54.02
525	40.80
700	134.79
513	149.79
605	97.79
759	123.70
204	55.83
530	157.35
530	112.31
759	147.06
525	13.01
590	131.35
605	0.94
759	124.99
132	12.79
759	32.16
590	97.71
132	41.38
132	118.11
132	107.76
700	61.89
605	147.61
700	79.25
530	139.09
605	48.93
700	19.23
759	162.11
605	86.09
128	36.73
513	27.37
700	7.13
590	35.54
871	117.24
530	111.76
759	98.43
968	42.82
637	151.82
132	14.64
530	8.80
128	29.12
513	3.28
590	146.70
759	154.07
759	139.08
530	44.39
605	97.34
637	73.96
590	26.32
590	143.37
871	132.69
605	96.88
530	9.65
204	27.98
759	43.19
513	138.26
968	123.25
132	89.90
637	5.20
700	55.42
605	152.78
637	73.34
968	40.13
605	73.65
513	24.14
513	87.71
605	101.24
759	29.13
637	12.20
513	130.74
525	157.96
204	13.66
605	75.88
525	162.63
513	82.35
637	88.08
871	76.79
590	150.25
759	115.18
513	43.02
132	138.04
759	131.29
871	146.27
128	31.64
132	61.47
513	48.11
700	143.63
525	25.24
968	119.04
700	106.03
968	53.54
700	64.94
637	116.98
605	73.01
637	71.36
204	20.97
700	88.31
605	145.99
759	146.39
968	135.90
204	59.82
605	41.37
871	39.88
513	162.61
525	125.55
128	12.03
590	112.85
525	72.33
759	157.71
590	69.74
968	76.86
759	29.03
132	88.16
132	125.03
525	121.67
525	27.92
871	69.41
525	62.36
968	34.36
637	66.50
605	147.68
132	32.03
530	92.97
530	115.96
204	32.91
605	8.18
700	115.35
530	65.75
605	128.99
530	106.14
700	124.06
530	28.33
132	34.80
513	158.99
605	18.83
128	16.51
590	21.47
128	108.34
759	40.57
759	136.83
132	29.94
605	152.47
513	107.63
637	156.16
132	4.21
700	66.00
128	140.28
525	38.43
759	118.30
968	152.19
132	106.37
132	65.50
759	65.35
204	41.46
590	64.44
605	87.37
513	101.59
513	158.36
605	96.05
871	28.91
590	9.02
968	41.42
700	144.94
700	30.02
