700	14.46
605	40.33
132	22.30
525	410.82
513	397.88
759	370.56
759	191.08
968	196.42
204	163.37
525	279.87
513	76.38
590	89.51
590	316.05
759	307.47
637	436.67
132	234.14
513	396.48
204	40.61
968	81.45
871	3.51
204	205.83
590	236.72
525	295.84
605	35.82
132	414.19
700	112.55
871	24.61
871	157.94
605	50.25
530	374.91
530	10.03
530	128.36
132	362.63
759	20.09
530	177.14
759	36.74
513	355.97
637	78.31
132	238.52
968	386.30
590	141.96
637	166.72
128	435.15
871	95.85
590	252.97
700	168.76
637	398.78
132	236.16
759	112.76
128	354.21
605	245.48
204	290.39
700	116.45
590	222.98
204	93.42
128	80.95
128	44.59
700	31.10
871	11.24
128	354.19
759	206.39
637	378.41
590	420.06
968	28.41
204	394.71
128	19.65
132	464.50
759	302.31
700	160.64
590	406.33
700	309.46
128	12.13
968	145.75
590	103.28
128	260.93
700	250.14
513	198.11
525	338.16
759	239.73
204	155.60
759	439.10
759	381.61
590	423.76
204	452.19
637	14.82
605	279.24
513	181.06
132	162.05
525	242.33
759	118.05
132	26.86
605	396.23
204	141.94
590	287.52
513	353.63
