513	137.23
128	202.53
513	204.15
871	360.11
871	160.41
871	290.18
871	75.87
700	32.73
605	361.84
204	81.58
590	410.99
513	95.76
968	87.45
605	283.73
128	180.08
605	242.84
605	438.01
590	88.90
513	198.87
605	268.12
700	414.07
530	422.45
605	104.74
968	234.86
871	376.55
605	189.88
871	272.75
525	147.91
700	110.07
590	174.54
132	304.40
204	449.70
525	229.15
132	129.56
204	418.10
525	378.50
513	139.52
513	26.05
513	405.10
759	25.28
968	323.17
204	21.74
590	83.75
128	259.46
637	0.14
204	335.99
968	153.90
759	286.78
590	399.91
968	220.93
637	320.71
871	28.74
525	360.50
759	205.71
204	317.14
605	94.00
605	319.54
605	234.51
525	121.84
132	347.58
700	314.88
605	429.80
700	75.61
590	435.72
132	308.33
759	238.79
700	183.30
132	414.55
590	67.01
871	138.58
590	70.83
700	428.73
871	342.53
968	235.57
132	256.97
968	323.32
132	449.15
637	223.63
525	400.21
700	0.36
637	333.16
513	35.40
204	3.04
525	167.28
128	95.27
128	296.83
590	277.02
605	422.95
759	412.90
968	414.11
132	298.70
759	219.67
871	364.99
530	261.06
530	93.54
204	413.48
590	241.55
132	159.74
637	182.67
132	87.48
700	142.37
759	173.81
128	267.00
605	252.52
513	252.60
637	118.22
525	231.41
132	21.20
590	131.90
637	156.85
759	36.94
513	424.47
590	278.64
605	74.80
513	393.20
530	403.52
759	350.71
513	211.14
605	453.50
525	155.52
759	291.05
700	315.87
590	212.98
700	373.07
204	323.56
590	455.47
525	464.32
525	142.33
637	163.26
759	257.83
968	136.63
605	7.01
128	218.13
968	346.48
525	112.02
204	8.18
132	380.61
513	147.06
637	389.24
128	255.64
590	437.29
637	31.12
759	109.41
605	425.45
637	59.89
132	277.12
968	246.33
128	136.02
132	412.89
132	2.82
530	430.30
132	84.61
590	226.01
525	193.22
637	114.06
637	438.85
637	153.46
759	141.60
128	165.58
513	74.57
513	104.87
513	181.73
759	100.68
871	233.20
590	287.33
204	72.57
590	341.08
968	235.08
128	211.61
513	133.15
132	443.36
513	75.03
871	441.32
530	35.35
525	401.87
530	114.31
700	384.83
204	265.02
871	39.76
525	410.08
968	90.75
513	435.17
968	19.95
871	219.25
871	143.25
132	458.59
637	35.80
128	66.26
968	284.64
871	349.76
204	204.26
525	75.88
759	67.37
590	99.57
204	275.26
513	465.57
700	158.80
128	16.91
871	343.48
530	106.55
700	108.71
700	261.58
637	79.67
513	465.68
605	241.84
968	415.64
759	275.33
204	217.05
513	173.79
128	95.31
204	408.53
590	235.88
871	442.55
525	255.59
637	451.30
637	165.71
700	63.01
530	183.53
530	462.81
525	407.11
871	378.74
759	122.27
132	338.55
759	377.84
700	398.68
513	130.74
525	314.98
513	164.41
968	466.06
530	277.47
128	341.63
759	103.04
204	92.14
637	49.72
204	269.07
968	182.83
128	70.63
637	312.94
590	407.60
871	150.40
128	212.93
204	167.15
525	291.42
128	443.90
204	137.53
132	64.76
605	272.60
637	336.06
525	243.50
759	462.30
605	397.04
