513	342.11
759	493.00
871	553.37
590	232.14
871	192.39
605	380.31
204	111.79
637	49.44
525	70.64
590	3.91
700	239.57
871	529.03
871	647.99
525	157.07
637	355.14
871	230.94
530	518.47
700	121.43
605	702.09
871	495.96
128	649.93
525	157.67
871	470.95
637	68.66
637	153.75
605	57.44
590	690.27
204	643.71
590	193.12
132	408.89
871	51.00
590	572.65
871	557.80
759	647.77
128	37.10
132	91.44
525	220.88
968	398.69
204	655.51
530	388.73
128	252.90
204	322.12
590	458.58
530	535.52
700	115.50
204	396.51
871	282.47
759	423.03
968	340.63
700	558.09
590	174.47
637	193.08
968	616.27
700	442.95
590	391.47
700	468.99
525	250.55
513	93.35
132	235.26
513	372.02
204	266.70
590	404.40
968	586.21
637	477.02
759	285.32
700	555.62
590	228.88
128	59.10
128	386.52
637	272.42
700	583.23
204	311.97
204	642.38
968	628.25
700	151.45
530	556.06
204	340.44
700	683.98
128	637.17
605	434.61
590	577.42
590	462.25
513	65.04
968	388.32
759	324.42
968	11.10
637	541.58
700	483.47
204	683.76
513	480.82
637	682.05
513	217.06
525	130.74
204	691.71
525	69.39
605	233.33
530	566.10
590	44.71
605	357.81
525	296.97
968	45.04
128	318.12
759	204.94
590	379.23
637	441.75
700	628.50
605	152.73
968	399.76
700	654.98
525	488.69
132	672.99
605	409.72
759	180.08
132	258.26
530	227.63
871	247.97
590	295.93
204	660.40
637	34.08
968	418.81
525	342.33
700	392.13
530	414.58
605	240.23
204	437.57
637	349.37
525	56.82
605	323.98
128	529.74
128	215.73
871	681.22
128	258.80
128	611.17
759	526.06
968	334.74
513	211.68
871	306.40
700	257.04
968	45.02
605	623.42
700	555.32
590	92.45
132	192.13
132	64.19
759	106.90
132	448.47
513	227.36
605	204.67
590	395.87
605	251.09
204	357.07
968	176.20
513	250.98
530	379.04
204	425.81
128	510.88
590	252.84
204	533.70
530	191.64
590	416.72
513	464.55
590	226.41
513	109.79
132	565.45
525	681.34
525	373.24
513	545.96
530	501.56
759	9.66
759	460.30
204	675.70
128	346.18
590	275.55
700	534.90
637	503.93
759	72.57
700	0.68
525	70.70
605	330.88
759	238.41
871	139.42
871	29.28
128	518.34
525	254.56
132	484.12
525	309.83
759	530.18
525	36.88
590	234.92
132	586.24
605	606.40
590	472.90
871	319.26
128	296.92
513	671.70
590	700.29
871	160.19
968	204.97
700	263.95
128	140.36
759	114.20
637	329.17
128	710.20
204	650.74
128	190.11
605	244.63
871	288.37
204	165.69
968	690.42
530	21.33
759	29.13
530	363.78
968	482.65
590	464.92
700	435.53
590	111.60
605	181.08
759	308.68
700	637.95
513	577.35
525	232.54
525	466.05
530	642.50
759	689.22
605	478.45
128	85.40
128	187.54
204	300.10
590	263.14
700	615.10
204	655.18
637	564.18
871	675.76
128	6.84
530	189.92
871	551.41
700	226.70
204	454.01
759	571.51
525	10.14
132	405.88
530	196.65
525	499.58
530	423.77
530	529.00
128	602.76
132	492.85
530	640.35
525	692.29
871	221.63
513	92.74
968	618.49
132	462.01
513	702.59
637	94.58
759	138.02
700	96.29
759	338.70
590	301.33
513	478.79
132	496.36
525	297.55
590	526.57
968	629.63
132	705.36
968	386.72
525	137.12
513	69.45
637	153.65
513	699.20
605	683.94
132	681.49
204	77.11
968	396.04
204	669.34
590	209.10
871	328.70
204	347.22
871	83.72
968	16.14
530	410.23
590	181.37
128	181.32
605	422.66
132	293.05
759	51.91
605	350.54
590	681.72
637	15.63
700	455.12
968	74.31
128	246.44
700	447.67
700	603.44
700	443.37
204	585.95
132	352.39
968	225.28
530	146.35
590	663.77
700	423.48
128	132.37
513	157.95
204	285.10
871	670.28
132	384.52
871	504.02
530	39.24
871	621.07
700	503.47
513	251.95
605	155.91
605	446.51
637	204.48
513	402.05
871	159.47
968	434.19
605	277.59
525	274.53
871	46.33
530	522.52
525	641.30
530	597.12
132	544.31
605	370.99
530	536.56
871	377.09
590	237.16
871	404.07
637	260.08
132	114.35
871	236.94
204	558.29
700	93.52
204	638.04
132	174.27
700	273.46
637	432.29
530	388.66
605	147.16
968	686.28
530	257.90
968	658.98
968	493.66
605	320.82
132	180.67
132	604.98
530	343.84
132	83.85
700	217.49
204	87.71
513	49.49
530	550.82
525	179.28
513	232.00
513	126.27
530	643.14
700	349.78
871	354.65
204	554.68
605	239.91
590	159.66
700	116.49
128	121.60
871	245.78
605	540.04
590	245.18
525	215.44
128	55.76
700	435.17
605	98.83
128	244.77
204	631.36
700	447.52
590	395.18
530	330.83
590	561.50
871	588.65
700	585.52
590	555.14
637	570.38
700	113.09
132	338.84
700	197.08
605	208.15
590	140.65
128	342.40
128	680.02
204	323.79
637	100.11
513	342.05
525	235.78
968	233.26
204	694.97
605	422.07
590	668.21
530	667.45
871	179.88
871	233.01
871	356.79
759	684.39
759	621.80
637	391.96
513	190.39
590	360.11
204	190.33
513	465.85
513	209.57
759	15.26
513	432.74
204	492.59
605	263.81
530	666.47
637	198.35
700	588.23
128	212.95
128	360.40
759	570.68
590	363.39
637	550.51
605	184.56
605	296.00
132	365.72
968	678.34
530	184.31
525	28.94
759	664.79
968	273.77
605	500.84
530	363.96
871	422.94
871	400.70
128	461.09
871	597.77
513	98.66
759	43.41
968	505.77
968	703.93
128	242.60
968	98.29
700	216.04
132	118.81
